question,expected_fields
"Oh gosh, I don't know. What is the current Consumer Confidence Index for the United States?.",['aad']
"Excuse me, do you know how much money Verizon has made in the stock market and in interest?.","['h', 'x']"
Could you explain the difference between total return index and intraday high for IBM? .,"['e', 'c']"
Can you tell me about Cisco's method for calculating EBITDA?,['q']
"Uh, I have no idea. Maybe you could try looking it up?",['j']
"Which sector has been killing it, Industrials or Information Technology?.","['as', 'al']"
What is the ratio of Boeing's long-term debt to its cost of goods sold?.,"['m', 'w']"
Can you help me find the trailing twelve month EPS for Walt Disney?.,['t']
"Which sector did better yesterday in the S&P 500, consumer staples or financials? I bet you know the answer mate!.","['an', 'aq']"
"Could you tell me, what were the top 3 news stories about Apple from the past week?",['aaj']
Can you tell me about the latest news story involving JPMorgan?,['aaj']
"Can you give me an update on AMD? i want to know the latest news about the company, okay?.",['aaj']
"Oh God, I am not sure. How does the S&P 500 consumer discretionary sector index relate to the GDP price index?","['am', 'aaa']"
Can you tell me the current CPI reading?,['aw']
Can you tell me how much of Comcast's total return comes from interest income that is not directly related to their main business?.,"['c', 'z']"
Could you tell me the P/E ratio of Amazon? I see that they have a negative net interest income.,"['x', 'f']"
"Listen up mate, how does IBM's SG&A expenses stack up against its inventory days held, you know?.","['v', 'ad']"
"How did the S&P 500 utilities sector do yesterday, mate?",['ar']
Mmhm... I don't know. Could you tell me what Visa's dividend yield is and how it compares to its market cap?,"['h', 'I']"
"Let's take a look at social media and see what stocks are trending today, shall we?",['aai']
I don't know...Which company had the most buzz over the past week?.,['aaj']
"Can you tell me about any recent developments or events that could potentially affect the stock market overall? I'd like to stay updated, you know?.",['aai']
"I'm curious, do you want to know more about what people are saying about Tesla on social media?",['aai']
Can you tell me the P/E ratio of Exxon Mobil on the day it goes ex-dividend?,"['b', 'f']"
What is the damn legal name of Oracle? And what is their non-operating interest income?.,"['z', 'l']"
Does the ISM Nonmanufacturers Survey Index show that the non-manufacturing economy in the US is growing or shrinking?.,"['aac', 'as']"
Can you help me find the earnings per share for Bank of America in the last year?.,['t']
"Err... Let me think. Is the Real Estate sector index going up or down? I am not sure, buddy..",['ak']
Can you tell me all the stocks that people are talking about on social media? I need to know the most popular ones..,['aai']
"Okay, it seems that Walmart does have a large number of employees and a high amount of current liabilities. Could you fact check this for me?","['p', 'o']"
What is the P/E ratio for Cisco when the stock is at its highest point of the day?.,"['e', 'f']"
"Ugh, I have no idea. Could you just tell me? Sorry, I'm a bit lazy when it comes to numbers and stuff.","['o', 'ah']"
Can you explain the difference between the total shareholder's equity and operating expenses for Walt Disney?.,"['ah', 'ab']"
Can someone tell me what the forward 12-month EPS for Chevron is?.,['s']
Can you provide me with the total operating expenses for Home Depot?,['ab']
I don't know mate. Err... can you tell me the latest news on the oil industry?.,['aaj']
Which company was just all over the news last week? ,['aaj']
Do you know any juicy gossip or talk about potential new products or partnerships that could affect Tesla's stock price in the future?,['aai']
"Can you tell me more about Apple? Like, what are the latest updates and news surrounding the company?",['aaj']
What is the relationship between the performance of the industrials sector in the S&P 500 and the yield of the 10-year US Treasury Government Bond?,"['as', 'aah']"
What the hell is even the point of asking about recent news related to T-Mobile?.,['aaj']
"Okay, so like, what's the relationship between the S&P consumer staples index and the federal funds rate? I mean, come on, it's like common knowledge.","['an', 'ay']"
"I don't know, I mean, people seem to be talking a lot about Apple on social media, but I can't really tell if it's positive or negative.",['aai']
Do you know about Netflix's stock performance in the past year?.,['c']
"I wonder, does Bank of America invest more in research and development or paying out dividends?.","['I', 'ac']"
What is the current amount of money that Boeing owes?.,['o']
"I can't believe you don't know this, but obviously the composite index includes various economic indicators. Can you name any?.",['aag']
Can you help me identify the sector index that represents the consumer discretionary sector?.,"['am', 'ar']"
"Let me check... Ah, it seems that Salesforce's EBITDA is not publicly available at the moment.",['q']
What are the latest news articles about Johnson & Johnson?,['aaj']
What are the financials for Microsoft? What's the EBITDA and price-earnings ratio?,"['q', 'f']"
Could you tell me about the yield of the 10-year US Treasury Government Bond? And how does that compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?,"['aah', 'am']"
What is the amount of money that Nike's shareholders have invested in the company?.,['ah']
"Oh gosh, I don't know. Does Comcast put more money into R&D or into their current liabilities?.","['ac', 'o']"
"Oh God umm... I don't know. Yesterday, which of the sectors, Real Estate or Communication Services, did better?.","['ak', 'at']"
"Sorry, I am not sure. Which industry does Bank of America operate in?.",['u']
 does Costco have higher or lower EBITDA compared to its long-term debt?.,"['q', 'w']"
Do you know if there is any new information about Tesla lately?.,['aaj']
"Oh gosh I don't know, maybe some of the popular penny stocks being traded currently are? I am not sure..",['aai']
I want to know if there are upcoming IPOs in the technology sector? ,['aai']
"I am not sure, sorry. What costs make up Johnson & Johnson's Cost Of Goods Sold and Research and Development?","['m', 'ac']"
"I think you are asking about Philip Morris and who owns it. Well, from my research it looks like Philip Morris is wholly owned by Altria Group..","['ah', 'l']"
"Let's see, which sector has been doing better, Utilities or Communications Services?.","['ar', 'at']"
"Let's see, the current yield of the USA 10-year Government Benchmark bond, ah alright, and how does it impact the S&P General Industry Classification Energy Sector Index?","['aj', 'aah']"
