question,expected_fields
Can you tell me when Intel's next ex-dividend date is? I need to know..,['stock_data.date_ex_dividend']
Can you give me some gossip or hearsay about potential future product launches or partnerships that may or may not have an effect on the stock price of Tesla?.,['external_data_source']
"Like, do you not know the basics? GDP and the yield on the 10 year treasury are completely different things. Did you not pay attention in school?","['economic_indicators.gdp', 'economic_indicators.10Y_ust_yield']"
Could you tell me the ticker for Proctor & Gamble and what their current liabilities are?,"['stock_data.ticker_symbol', 'stock_data.liabilities_short_term']"
"Do you know what General Electric's operating income is, mate?",['stock_data.operating_income']
"Let's see, what's going on with T-Mobile lately?",['news_data_source']
"Hey mate, can you tell me how the price index for personal consumption expenditure in the US has changed over time?",['economic_indicators.personal_consumption_expenditure']
Can you tell me about Walmart? I'd like to know which industry they are in and what their enterprise value is..,"['stock_data.general_industry_classification', 'stock_data.enterprise_value']"
"Can you tell me the ratio of Johnson & Johnson's employees to their current assets? I'm curious, mate!.","['stock_data.employees', 'stock_data.assets_short_term']"
"Could you tell me the latest updates and information on AMD, mate?",['news_data_source']
"You want to know about Exxon Mobil's expenses? Specifically, their total operating expenses..",['stock_data.operating_expense']
The unemployment rate has a major impact on inflation. Can you explain how these two factors are related?.,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
"Yeah, I am not sure about that. Could you tell me what the current liabilities are for IBM?",['stock_data.liabilities_short_term']
Amazon is expanding into new markets. But do you have any recent news about it?.,['news_data_source']
"Hey, do you know how much of Intel's current liabilities are from COGS? Just curious, buddy..","['stock_data.liabilities_short_term', 'stock_data.cogs']"
Could you find any recent news articles about Costco for me?.,['news_data_source']
"T-Mobile's SG&A is a ridiculous percentage of the current price, I mean seriously, what are they thinking? .","['stock_data.operating_expense_sg&a', 'stock_data.price_close']"
Can you tell me about Walt Disney's income sources? Does it earn more from its operations or from interest?,"['stock_data.interest_income', 'stock_data.operating_income']"
"So, what do you think, Energy or Industrials, which one had a better day today?","['market_data.Energy', 'market_data.Industrials']"
"I am not sure, but Pfizer is a large pharmaceutical company with a significant market capitalization..",['stock_data.market_capitalization']
"Oh God actually, I was wondering if the projected earnings per share for the next twelve months for Salesforce is higher or lower than its total assets..come on..","['stock_data.eps_forward_12_month', 'stock_data.assets_total']"
"In 2022, did T-Mobile US actually have negative growth in share value?.",['stock_data.total_return']
"How much is Visa's overall worth, taking into account their debt and other financial aspects?",['stock_data.enterprise_value']
"Can you believe it? In 2022, the Materials sector actually returned way more than the Utilities sector. I mean, can you even imagine? It's like, unbelievable. .","['market_data.Materials', 'market_data.Utilities']"
"I'm curious, which company has the largest investment in research and development compared to their dividend yield?.","['stock_data.dividend_yield', 'stock_data.research_and_development']"
Is the ISM Nonmanufacturers Survey Index being led by the Industrials Sector Index?.,"['market_data.Industrials', 'economic_indicators.ism_non_mfg']"
Can you tell me the current ISM Non-Manufacturing Index?.,['economic_indicators.ism_non_mfg']
Could you tell me more about the relationship between the GDP price index and the 10 year treasury bond yield? I am curious about how they compare.,"['economic_indicators.10Y_ust_yield', 'economic_indicators.personal_consumption_expenditure']"
"What the heck is the EBITDA to total assets ratio for JPMorgan Chase? Like, what even is that? Can someone please explain it to me?.","['stock_data.ebitda', 'stock_data.assets_total']"
What's up with the difference between Bank of America's net interest income and today's lowest price?.,"['stock_data.interest_income', 'stock_data.price_intraday_low']"
"Well, can you please tell me the damn current ISM Purchasing Managers Index for the manufacturing sector in the United States? I mean, I really need to know..",['economic_indicators.ism_mfg']
Which company was the talk of the town last week buddy?.,['news_data_source']
"Oh gosh, I don't know. Does Proctor & Gamble make money from interest?",['stock_data.interest_income']
"What is the ticker symbol for Philip Morris and what is its projected earnings per share for the next 12 months, mate?","['stock_data.ticker_symbol', 'stock_data.eps_forward_12_month']"
Do you know how many shares of Amazon are currently out there?.,['stock_data.common_shares_outstanding']
"Oh God, I don't know. What about the performance of the utilities sector in the S&P 500 yesterday?.",['market_data.Utilities']
Can you tell me more about the impact of the ISM Purchasing Managers Index (MFG Survey) on the Information Technology industry?.,"['economic_indicators.ism_mfg', 'market_data.IT']"
Can you tell me how much larger Pfizer's market cap is compared to its total assets?.,"['stock_data.assets_total', 'stock_data.market_capitalization']"
"Have you heard about the big merger between Disney and Fox, mate? What are your thoughts on it?.",['news_data_source']
What was the lowest damn price General Electric stock reached on its most recent ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.price_intraday_low']"
"Ugh, I am not sure. What the heck does Nike's research and development expense even cover?.",['stock_data.research_and_development']
What is the latest ISM Manufacturing Index value that is available?.,['economic_indicators.ism_mfg']
"Hey buddy, how have the Information Technology and Communication Services sectors been doing lately?","['market_data.IT', 'market_data.Communications_services']"
