question,expected_fields
"How well does Microsoft handle its inventory in relation to its total assets, you know?","['stock_data.assets_total', 'stock_data.inventories_days_held']"
What was T-Mobile US's 5 year return?,['stock_data.total_return']
Do you happen to know if there are any rumors or speculations going around that could potentially affect the stock market and prices?,['external_data_source']
"Seriously, why do you even care about the latest news on inflation? It's not important. But if you really want to know, it's probably something about prices going up again.",['news_data_source']
"Sorry, what is Comcast's total return index?",['stock_data.total_return']
Can you tell me about the most recent news about the oil industry?.,['news_data_source']
"Yeah, I am not sure about that. Umm... How many shares does Microsoft have in total?.",['stock_data.common_shares_outstanding']
"Err... I am not sure, oh God. Does the GDP include the health care sector?","['market_data.Health_Care', 'economic_indicators.personal_consumption_expenditure']"
"Sure, you want to know about trending stocks on social media at the moment, right?.",['external_data_source']
Can you tell me the damn EPS for McDonald's for the next 12 months?.,['stock_data.eps_forward_12_month']
Can you tell me more about how the ISM Purchasing Managers Index (MFG Survey) impacts the Information Technology sector?.,"['economic_indicators.ism_mfg', 'market_data.IT']"
Can you tell me the total current liabilities for Nike and the number of outstanding common shares?,"['stock_data.liabilities_short_term', 'stock_data.common_shares_outstanding']"
"Oh God, I am not sure. The correlation between the leading economic index and inflation, what is it again?","['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
"Actually, the materials sector hasn't been performing as well as the overall stock market. What's your opinion on that?.","['market_data.Materials', 'market_data.S&P500']"
"Could you tell me the current yield of the 10-year US Treasury Government Bond? Just curious, you know.",['economic_indicators.10Y_ust_yield']
"Anyways, it's something about IBM's debt and their earnings per share over the past year.","['stock_data.long_term_debt', 'stock_data.eps_trailing_12_month']"
"I am not sure. How does the total liabilities of Costco compare to their dividend yield, you know?.","['stock_data.dividend_yield', 'stock_data.liabilities_total']"
"Let's see, the current yield of the USA 10-year Government Benchmark bond, ah alright, and how does it impact the S&P General Industry Classification Energy Sector Index?","['market_data.Energy', 'economic_indicators.10Y_ust_yield']"
Let's take a look at the performance of Materials and Consumer Staples in 2020. Which one do you think did better?,"['market_data.Materials', 'market_data.Consumer_Staples']"
"I'm not sure, but maybe you want to know about the latest news in the oil industry?",['news_data_source']
"I honestly don't think anyone really cares, but fine. What is the current yield of the USA 10-year Government Benchmark bond, and like, does anyone really know how it affects the S&P General Industry Classification Energy Sector Index? .","['market_data.Energy', 'economic_indicators.10Y_ust_yield']"
"Honestly, it's ridiculous how Mastercard's current assets completely dwarf the number of employees. Can you even count that high?.","['stock_data.employees', 'stock_data.assets_short_term']"
What are the latest news articles about Johnson & Johnson?,['news_data_source']
Could you tell me when the ex-dividend date is for General Electric?,['stock_data.date_ex_dividend']
"Come on, let's be real. How could some petty social media trend or online discussion possibly affect the stock market? That's just ridiculous.",['external_data_source']
"Let's see, for the latest news articles on the oil industry, maybe we can try searching for something like ""oil industry updates"" or ""recent developments in the oil industry"".",['news_data_source']
"Hey buddy, what are the top 5 latest updates on Tesla, you know?.",['news_data_source']
"Hey friend, what all goes into calculating the Consumer Price Index (CPI)?",['economic_indicators.cpi']
Do you know how much money Philip Morris makes?.,['stock_data.sales_or_revenues']
"Well, gosh, I don't know. Err... I mean how does the communications sector do, you know, compared to the whole market thing?","['market_data.Communications_services', 'market_data.S&P500']"
Oh God oh gosh I'm not sure. How much more is Exxon Mobil's non-operating interest income compared to its total shareholder's equity?.,"['stock_data.interest_income_not_banks', 'stock_data.shareholders_equity']"
Can you tell me more about the components of the Consumer Price Index (CPI)? I am interested in learning about the factors that are taken into account.,['economic_indicators.cpi']
Can you tell me the number of employees that Walmart has?.,['stock_data.employees']
Have you heard any gossip or talk on social media or the internet about a company's financial performance or future prospects?.,['external_data_source']
"I'm not very familiar with Amazon, but I can tell you that their cost of goods sold is likely different from their dividend yield. Could you help me look into this further?","['stock_data.cogs', 'stock_data.dividend_yield']"
Could you tell me the current price of Merck and the total shareholder's equity?.,"['stock_data.price_close', 'stock_data.shareholders_equity']"
"I mean, everybody wants to know, what kind of news articles have been written about General Electric in the past month?.",['news_data_source']
"Hey, have you heard any juicy rumors or insider information about any upcoming mergers and acquisitions, my friend?",['external_data_source']
What is the current ratio of assets to long term debt for AMD?,"['stock_data.long_term_debt', 'stock_data.assets_short_term']"
"I am not sure. Mmhm... I think there may be a correlation between the total return index of Tesla and the number of employees in the company, but I am not entirely sure.","['stock_data.total_return', 'stock_data.employees']"
"Could you help me find out the highest price of Bank of America's stock today? Also, I am curious about how non-operating interest income plays a role in the company's overall earnings.","['stock_data.price_intraday_high', 'stock_data.interest_income_not_banks']"
"Hey buddy, do you know if there's any juicy insider trading info or rumors going around that could possibly impact a company's stock price? Just curious, you know.",['external_data_source']
"Oh gosh, I can't remember. Err... how was the energy sector doing last year?",['market_data.Energy']
Could you provide more information about UnitedHealth? How much is its market cap compared to its intraday high?.,"['stock_data.market_capitalization', 'stock_data.price_intraday_high']"
